text,label
habis d anggap gitu,0
nafsu wanita harga kenyam pikir tenang santai hadap juang nafkah tulus sayang mantan bangkit puru upan motivasi buka lembar positif juang bareng doa semangat tulang rusuk dah patah,1
kemarin sore parasetamol turun tidur tidur parasetamol jam gin dokter y tuhan,0
jarang bicara kesal en komunikasi curhat gitu tanggap giat tanggung suka bantu kerja minus jarang bicara,0
curhat pendam sakit,0
d tinggal rantau 6 d indonesia setia sih ko q kagum banget tetangga sebe kuat banget,0
dari selasa rabu siang urus luar beres capek bayi piring kotor capek pending istirahat enak pegang piring rapi bantu emang cuci piring iya sabar tunggu enak gitu pikir kayak gitu pikir cuci piring enak makan duli cape wajar kesel,0
gas tidak mau rumah mertua sakit raya tidak mau liat muncul,0
doa biar lewat uji 10 hidup penuh uji hamil 5 hidup susah banget hamil 1 5 tangis doa moga rezeki tangga lancar,0
risi banget ipar sini tegur,0
riwayat gugur usia 5 minggu hamil hamil lain usia 13 minggu dokter usg usus dll,2
4 awal nikah banget perempuan wa rantau hamil baca perempuan tidak apa apa tau kampung pas baca sakit banget tegur iseng hati asyik obrol perempuan kadang cerita dengar hati hati salah mata kadang q ajak obrol hati harga dll q kampung kerja suka perempuan perempuan hati banget dia q baca wa dikit ketemu di rumah wa nan kadang tiktok cemburu hilang kaya nikah tahan,1
problem hidup hidup solusi adu sang cipta cipta jin manusia hewan tumbuh tumbuh siang malam cipta langit bumi,0
sedih banget gang beras habis sekolah wa baca tau daring mentang ldr sakit hati tinggal moga cercah harap tuhan buka pintu rezeki,1
tetangga warung kopi gadis smp singkat cerita kesel banget usaha pinjam gunting malam gedor pintu pinjam cas handphone pinjam motor deh omong tu manja banget wajar sih kesel smp dewasa banget tampil berani om kak tolong handphone om h gue panggil kakak panggil om nada manja bilang henti jujur sih bilang cemburu tawa bilang set dah smp bocah cemburu kekeh tongkrong sebe banget emang teman bocah kakek si bocah smp wa chat wa saran,1
adik beda susah lawan suka tau paham suka tongkrong malam sekolah smp gereget astaga lawan mama saya amuk ulah manusia sesal lihat gitu cape nasihat kaya benci sih,2
maaf curhat info isi khusus momong art momong 2 jam 8 pagi jam 5 sore sapu l cuci pakai cuci dalam majikan perempuan majikan laki toilet cuci perabot dapur masak cuci sendal cuci sepatu majikan perempuan angkat galon suruh suka telat makan makan kerja istirahat jam panggil majikan perempuan siang perut lapar makan pantat sekolah bab bau toilet toilet nafsu makan jadi babu bayi ucap majikan perempuan nyata suai buka usaha modal majikan pelit makan pelit tuhan pakai tenaga,0
tua sikap layak tua gagal gagal mati bodoh tanggung,2
laki taruh hati tengkar cinta niat baik,0
serasi rasa tokoh utama buku beda sama kecuali asa malam sobat grup,0
laki doyan selingkuh,0
bunda pilih 1 marah omong kasar maki habis langsung 2 marah hari minggu minggu marah bunda manusia,0
suka bohong bunda,0
halo maaf teman curhat menantu rawat mertua laki sakit salah rawat mertua perempuan anggap kaya serba salah ipar,0
izin curhat sifat ubah total cuek banget,0
cerita bentar hajat baju khusus kayak 4 saudara hajat kakak perempuan 3 keluarga bikin heran ipar laki baju anggap khusus keluarga kandung pasang,0
cerita malu aib,0
suka malam teman y sebel kadang pulang jam 1 malam subuh dua ma teman y,0
bunda kayak 2,0
ad piutang kur telat telat 2,0
bilang cerai nafkah batin cape abis kota tolong saran,1
curhat perempuan hidup kampung kemarin laki laki desa sebe posisi pacar ldr laki laki pacar olak jodoh usir anggap sakit banget kak bilang tau suruh mantan posisi diskusi buka cabang usaha kecil 1 terima bilang 28 buru tua dll pakai nada bilang dll harap cepat nikah kejut bilang terima bilang ajak kabur bandung bayar kontra makan dll nikah situ tolak cuman tangis pamit singkat cerita nikah 4 tanggal 25 besok usaha tutup 3 cabang pas teman dia jual ganti usaha sedih banget kak sayang banget hasil diskusi kayak jahat banget bantah nikah hambar depresi putus mantan cuman rokok gin banget hidup tuhan,2
lapor,0
gi tangga biar awet,0
enak tinggal atap mertua,0
15 tangga mertua bikin tensi semenjak mertua tinggal beliau nikah tunggal adik angkat perempuan mertua semenjak nikah hawa benci liat cucu mantu susah bantu beliau ekonomi baik beliau isi jelek jelek tetangga saudara adik angkat omong salah mata beliau sedih adu tuhan,2
kontrak 3 pergi 2 sekolah bayi d gas tetangga duit lun g ap ni,1
pasti pacar dalam kurang lebih mimpi cita rencana tangga pacar pilih pasti toleransi kurang pasang atap 2 beda hidup suka tidur lampu terang suka gelap pasti luka dalam trauma sederhana cinta rawat layu bagi gaji butuh hidup biaya hidup butuh biaya indonesia buaya timur topik hangat pasti sudut pandang peran peran 2 manusia sudut pandang beda saran to pacar manusia wajib to peran bijak bulan gaji putus hukum perdata pidana finansial mewah bangun fondasi bahan bangun jelek roboh,2
kadang bingung hidup suai butuh paham beli sepeda listrik jemput sekolah hidup suai butuh beli sepatu warna putih warna coklat butuh warna putih beli hidup butuh beli gitu,0
maaf tau obat subur kandung nikah pasang kb suntik 1 kerang kb lepas 8 kali kb suntik darah kb henti tau kekeh en cepat,0
panas banget ati ni q bibi tinggal kebun tidak apa apa kayu pindah gampang kebun tumpang kebun 10 meter jual q suruh bayar 6 meter 4 meter lunas usir uda kebun bilang emang uda g bilang q bilang om om kumpul q rantau kumpul usir bibi om jual kebun biar uda nikah 3 biar kayak dengar beli bon nam tuhan kebun tunggu q pulang ganti 3 q pulang ganti nama sertifikat q mintak orang tua saya g beli to q adik biar mama saya uda kembali q q bayar cicil 2 butuh bantu mertua amuk q q cere dah diam mertua tu malas q pulang mending rantau omong 1 desa,2
tanggal 18 agustus kemarin lamar kasi cincin simpan kemarin mata jatuh hilang mata bawa tukang emas alhamdulillah kemarin hilang lepas pasang gede takut hilang hilang kemarin ketemu pasang cincin gitu respons takut marah,0
nikah 3 mertua tidak apa apa wajar si chat telpon mertua mertua kampung telpon paling telpon telpon oke oke telpon kakak bunda bunda wajar kah,0
mertua lauk mertua percaya omong makan masak lauk pindang sapi suka pindang sapi nikah suka makan pindang sapi anyir pulang lauk tutup masak tau suka makan pindang sapi bilang diam suka pindang tau d habis makan dalem rela menantu cucu tau suka suka si kek jaga hati emak tawa bahagia dengar,0
halo bu curhat mertua tika 2 kali tinggal 9 g d nafkah pisah g duda tua tinggal g semenjak tua tinggal bibi bibi y y g kawan d bibi y bingung mertua tinggal d pilih mertua kandung y,2
nikah jodoh kak 3 3 suci normal prinsip seks cinta paksa jujur muka dewasa bagus usia 22 giat tukang las kak biar usaha maksimal doa cakap intens cinta bikin kagum wawas luas open banget teman dia orang tua saya teman proyek bangun tau cinta pacar pacar kemarin status wa kali reaksi mantan mantan tau nikah beda camat takut hilang sabar mantan nikah mantan pacar karu karu kak biar cinta,0
fase kejar piutang telat bayar semangat moga tuhan lunas piutang cukup rezeki,0
banget tengkar hancur barang jarang malu kali bunda tetangga dengar tangga kasi bunda mas bayi umur 1 dengar ayah tengkar sedih stres kali hadap miskin jarang bunda kadang makan nasi tempe syukur semena na sakit banget ambil tidak bisa bunda urus tenang umur 1 bingung laku benci lihat muka halang takut nekat tinggal,0
kak wajar sih jam 3 malam obrol wajar marah ama marah bicara lihat muka,0
selamat siang terima komentar post cowok bukti laki terima saran salah jalan moga anggota grup masalah rt moga cepat selesai,0
serius ayah sah kua tiri 1 kakak jalan wanita 2024 jenguk hamil tua bawa bingkis tau 2025 nikah sirih wanita barusan kemarin wanita laku tiri dekat curhat dll ketemu rumah sengaja wanita kemarin kunjung rumah duduk empat tengkar obrol tidak mau madu si wanita jelas dah sayang saran nikah sirih sih suruh cari tau bukti nikah sirih tidak enak tabu bingung pihak,0
izin curhat capek ribut diam larut larut kadang suka pikir sih ayan bilang puas masa enak percaya urus dll sisi capek capek kali bilang minggu belanja atur tinggal beli butuh dapur tinggal masak tidak apa apa capek atur ujung ujung salah rengut tegur hari bilang saking capek kadang suka kasi jajan pegang duit posisi bawa tanggung mantan bunda bunda tau cerai ribu nafkah cerita gelisah tegur otomatis seks kek handphone gitu gerak gerik pura peka en tegur susah kl saat posisi marah kadang malas seks sisi kasi suka kangen sikap suka obrol dua canda dll tiba langsung kek asa asing kek hidup di rumah ramai ramai sih kek bantu nasihat rudung,1
bikin facebook sum tau cek facebook gilir wa so sibuk facebook,0
curhat kesal suka ungkit bayi 5 asi habis marah rupa habis habis pinjam keluarga bilang hitung keluarga kasih ungkit serah cari duit tuntut bersih bersih mertua sana perawan didik tu mertua segar bugar napa suruh rumah bersih bersih rumah bersih bersih heran kaya gitu anggap,0
benci banget hubung akor si akor usir bangun pakai duit benci 2 lucu benci si akor kaya buldog cantik kakak mana heran banget pakai pelet en cepat lulus sekolah hati,0
habis piknik acara sekolah beli gilir piknik nambah saku cucu piknik habis piknik beli,0
d tinggal rumah mertua bungsu tekan si g mn hadap,0
lucu tetangga omong maaf ekonomi kayak bilang beli tas harga 35 ribu d toko suka bawa harga tas daring ih murah cepat banget rusak tau mending kayak beli tas harga 150 santai iya mbak kebel harga mahal susah butuh,0
prihatin sih pas mbg emak mesti jajan pas mbg jajan jatah simpan tabung sisi dagang suka beli es batu curhat semenjak mbg dagang sepi dagang asa banget sedih jual sepi mesti rezeki tukar juang keluarga khusus dagang teks sedih prihatin,0
suka liat psikolog tiktok konsul daring bayar k langsung rs daerah konsul admin bikin janji gitu suka tunggu antri pakai surat rujuk langsung biaya 250 400 banget sih rs psikolog pakai bpjs psikiater,0
takjub tuhan bolak balik abul sabar,0
pakai malu bingung cerita gada teduh umur 25 nikah 4 bunda 4 gada alam ud gada urus singkat cerita subuh pulang magrib emang sih 1 pulang mandi main ama main handphone kadang istirahat tidur main gada istirahat irt lelah banget apa lagi posisi sakit rewel asa kadang smp emis kadang tidur tidur kl layan ya tuhan cape,0
maaf tumpang curhat izin sakit punggung tulang ekor jalar pinggang periksa 3 minggu sembuh sakit habis dokter klinik kambuh bak nyeri volume kencing tanya 1 bikin sakit 2 hilang timbul 3 alami,0
indah y,0
curhat bunda bunda suruh nasihat bilang judi terima suruh pisah tinggal rumit umur 10 bilang becus urus posisi butuh ancam ambil terima mertua dengki ampun neng tangga hancur saran bunda bingung tinggal mas posisi sikap mertua ipar,0
laku sepi bunda,0
gin penuh irt kaya mas urus badan muka penuh irt urus urus muka badan bagi dana duit gaji kasi terima kasi emang ekonomi urun stabil alhamdulillah dapat makan hari perlu kaya galau sedeng sedeng aktif hidup kota bayar mahal syukur,0
izin curhat lelaki umur 28 nikah 2021 cerai 2024 pas tangga ekonomi stabil usaha maju pas kandung umur 4 kaya toko emas jalan mau penuh 7 nan ada syukur bilang riah selesai 7 bulan langsung bikin langsung isi singkat cerita anka lahir situ uji usaha rugi rugi karu jual tutup rugi habis habis habis hancur masuk sakit singkat cerita lewat usaha modal situ inisiatif kuli tanggung 2 keluh kirim biaya hidup keluh en bantu berat hati izin saudara singkat cerita 2 minggu lapor selingkuh pas ka dalih bosan hidup tangga pilih selingkuh han talak berat hati talak talak batin hancur pikir kacau on mantan duli tuhan kunjung lupa sekar ng,1
wajar sih kt sembunyi bilang cenderung malas tau bilang pakai tr d ganti d ganti bela ain jajan makan ada biar tabung rokok kopi egois sih tr abis perlu keluarga tau kt duit kayak nafkah gitu teman salah sembunyi,1
kak izin curhat gin titik rendah rantau umur 20 si 2 tanggal 15 adik kabar tebus baju olahraga baju gitu adik kola smk jurus situ bingung banget pas pas kasi kasi takut malu bapa bapa adik fase kak pinjam teman atas gaji tanggal 30 bingung kak rencana si gadai handphone jual gitu mas ragu takut khawatir kabar oh iya tinggal semenjak tinggal saudara kaya le kaya asing le,2
admin izin curhat teman tau solusi dalam kepala resign kerja habis cuti jaga bos kinerja kantor bos banget renti saku chat bos tolong etis,0
lelah cari nafkah habis nafkah pandang lelah cari nafkah pikir lelah atur nafkah tuju ni,1
sakit balita takut bangat tuhan usia 3 klik main susah bangat larang main main pasir larang main pasir posisi tinggal mertua mertua perempuan nikah bungsu enam,0
risi sih saudara tumpang rebah ma tumpang gilir bebas di rumah,0
stres banget tinggal selang 2 tanggung keluarga urus 3 1 kelas 3 1 kelas 3 smp 1 kelas 6 sd jatah 300 ribu 1 minggu kakak 6 saudara 3 doang nikah tanggung kadang rezeki adik cape ekonomi tambah hadap laku adik remaja susah kasih tau suka awan suka ribut bapak saya ngga x anggur 1 ngga keluarga kacau uang anggur mangkanya 3 kendara tabung makan panting en pindah ekonomi tangga stabil liat usaha tabung habis siam 2 minggu libur 1 minggu habis cari kerja restoran sakit kasih duit tau kasih ngga mertua tinggal cape kaya indung ayom tambah ngebet en kawin kawin tahan bingung hasil en hidup keluarga doang,2
peluk kalap kelas 2 sd rs rawat rs sekolah sekolah baju batik baju kakak kelas lulus nyata baju batik rudung beda baju baju batik sekolah 2 minggu pagi dah bikin emosi sebal q pakai ikat pinggang pagi merah punggung habis q tangis sengguk tidur pas timbul q tengok punggung paha merah beli baju batik sekolah habis bayar kontra koperasi ongkos pulang pergi rs adik rawat rs gali lubang tutup lubang tetangga tulang punggung keluarga tinggal coba pinjam keluarga almarhum ayah coba keluarga q bosan pinjam ganti pinjam beli baju batik tebus obat rs obat luar rs bpjs beli adik banget q rudung dukung mental rapuh,2
jujur kaya duit orang tua dia orang tua dia miskin cicil kpr toko usaha bayar tahun sewa mobil cicil mertua sepuh tidak bisa butuh makan oke kaya kurang duit ulah contoh cicil mobil cicil kpr omong tanah gitu pas susah susah pasok butuh orang tua saya d kampung orang tua saya timbal mertua dikit cicil rumah mertua katai jarang mertua nikah ubah bilang bahagia dunia akhirat pas mertua larang tinggal hak en hidup mandiri en cari kos salah pikir adem ayem tuntu unjung mertua senang hati nikah atur campur kos peta bilang sempit baju cuci omong masak cuci laku cuci mertua omong gin mah butuh duit omong kata duit suruh cicil kpr kaya masuk akal banget sih suruh tinggal bareng sana cicil beban mah gaji tanggal gaji abis kaya ikhlas kasi mertua,0
cerita kaya duda 3 x gagal tangga 2 laki bapa pisah 10 ajak serius omong kaya bapa nenek kaya omong serius ajak nikah tau omong abis main rumah emang main curhat nenek en main besok pas main ajak obrol obrol ketemu cuek curhat nenek tua sih kaya,0
ambah berat badan bunda smp smk 2 nambah berat badan,0
tekan tinggal rumah mertua,0
bikin emosi masak mie tiris mie mie makan bubur sumsum habis bubur makan,0
